Subject ID,Raters Group,Completed by,Rater Name,"Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q2_Comments
",Fillout Date (mm/dd/yy)
PHYS_04f7a28faaf6,Hospital Staff,PHYS_0bd8bc2815b6,PHYS_17a100226dda,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,07/13/23 07:20 PM
PHYS_0f5fcee5afc6,Hospital Staff,PHYS_0bd8bc2815b6,PHYS_17a100226dda,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/13/23 07:20 PM
PHYS_8bcc25eda286,Hospital Staff,PHYS_0bd8bc2815b6,PHYS_17a100226dda,,,,,,,,,,,D/A,07/18/23 02:39 PM
PHYS_2a2d2e824a25,Hospital Staff,PHYS_0bd8bc2815b6,PHYS_17a100226dda,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/13/23 07:21 PM
PHYS_b86419b77493,Hospital Staff,PHYS_0bd8bc2815b6,PHYS_17a100226dda,,,,,,,,,,,D/A,07/18/23 02:39 PM
PHYS_2cb7c4ef9c2d,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 03:24 PM
PHYS_94bbf5d2e8eb,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 03:24 PM
PHYS_3847a8e22a9f,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 03:25 PM
PHYS_d8b8b891ffc9,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 01:08 PM
PHYS_7f419d915c8d,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 03:26 PM
PHYS_56a6b961f2f5,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 03:26 PM
PHYS_58f39c63da09,Hospital Staff,PHYS_2e84a0beaa74,PHYS_d7ea86a2986a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 03:27 PM
PHYS_4ee2261d072c,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 11:33
PHYS_35d232ae4201,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 01:25 PM
PHYS_9e79106aa20e,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 01:25 PM
PHYS_a1dcdacf9fcc,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,D/A,07/17/23 01:26 PM
PHYS_27b83fe71513,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 01:27 PM
PHYS_ffde29b94a98,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 01:30 PM
PHYS_fb27e93e1ed4,Hospital Staff,PHYS_adf008691e68,PHYS_0bbec7d63cf6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 01:31 PM
PHYS_eae50c46a2b2,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,Always,Always,Always,Most of the time,Always,Always,,,,Always,D/A,06/25/23 07:17 AM
PHYS_3230e0ecc6b3,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 07:13 AM
PHYS_04f7a28faaf6,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/25/23 07:14 AM
PHYS_22e7165ee7c8,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,,,,,,,,,,,D/A,06/25/23 07:18 AM
PHYS_0f5fcee5afc6,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,Always,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 07:15 AM
PHYS_82ab3ac2654c,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,,,,,,,,,,,D/A,06/25/23 07:19 AM
PHYS_2a2d2e824a25,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,Most of the time,Always,Most of the time,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/25/23 07:16 AM
PHYS_59abdc77e246,Hospital Staff,PHYS_fcc6c950e09e,PHYS_2176a4e1e88c,,,,,,,,,,,D/A,06/25/23 07:19 AM
PHYS_50ac2c9535c2,Hospital Staff,PHYS_061b8f21acef,PHYS_8447a41b7397,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,D/A,06/25/23 07:35 AM
PHYS_4fc218f3c90d,Faculty Self-Evaluation,PHYS_4fc218f3c90d,PHYS_76a753a65465,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Overwork and lack of enough supportive staff can result in the “most of the time” answers in #6 and #7.,06/25/23 08:22 AM
PHYS_9886ce9b1b67,Hospital Staff,PHYS_d21def845778,PHYS_4279117d7c8c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 07:33 AM
PHYS_87cc0360be48,Hospital Staff,PHYS_d21def845778,PHYS_4279117d7c8c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 07:33 AM
PHYS_74310b196617,Hospital Staff,PHYS_d21def845778,PHYS_4279117d7c8c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 07:34 AM
PHYS_bd9d261c765d,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:11 PM
PHYS_645df9a1917f,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:12 PM
PHYS_14f9b9c484ab,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:13 PM
PHYS_d405cd7aa8ea,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,D/A,08/24/23 02:13 PM
PHYS_b55c7f237e30,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Most of the time,D/A,08/24/23 02:14 PM
PHYS_d4c23ee697dc,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/24/23 02:14 PM
PHYS_2f693cd39f3a,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:15 PM
PHYS_727b93c1b6a7,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/24/23 02:16 PM
PHYS_0c1628118176,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:15 PM
PHYS_cba2ea3a0d88,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:15 PM
PHYS_7d4639603244,Medical Staff,PHYS_d312c26f44ab,PHYS_a439c0937541,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/24/23 02:12 PM
PHYS_6a8465128a14,Faculty Self-Evaluation,PHYS_6a8465128a14,PHYS_6a8465128a14,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,D/A,06/25/23 09:50 AM
PHYS_8bcc25eda286,Faculty Self-Evaluation,PHYS_8bcc25eda286,PHYS_7de19095b31c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/04/2023 12:25
PHYS_2a818d4619d8,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Most of the time,Always,Most of the time,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/23/23 10:21 AM
PHYS_9886ce9b1b67,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/23/23 10:22 AM
PHYS_04f7a28faaf6,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/23/23 10:23 AM
PHYS_f0b1ece20702,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Most of the time,Most of the time,Always,Most of the time,Most of the time,Always,Most of the time,Most of the time,D/A,08/23/23 10:23 AM
PHYS_0f5fcee5afc6,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,08/23/23 10:24 AM
PHYS_51df892c308a,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/23/23 10:18 AM
PHYS_65af24a9759c,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/23/23 10:25 AM
PHYS_2a2d2e824a25,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/23/23 10:25 AM
PHYS_59abdc77e246,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Sometimes,Most of the time,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,D/A,08/23/23 10:27 AM
PHYS_87cc0360be48,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/23/23 10:27 AM
PHYS_74310b196617,Hospital Staff,PHYS_9e43a7b934f4,PHYS_0265feda80b2,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/23/23 10:28 AM
PHYS_eae50c46a2b2,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Most of the time,Always,Always,Most of the time,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/25/23 05:50 PM
PHYS_3230e0ecc6b3,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/25/23 05:52 PM
PHYS_5f5a9e7bd1e2,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,D/A,06/25/23 05:54 PM
PHYS_c8d7210f1fe6,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 05:55 PM
PHYS_1043138b4084,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 05:56 PM
PHYS_65af24a9759c,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 05:59 PM
PHYS_b86419b77493,Hospital Staff,PHYS_606ae951889a,PHYS_6798bd59ab0b,Most of the time,Always,Always,Most of the time,Always,Always,Most of the time,Always,Most of the time,Most of the time,D/A,06/25/23 06:01 PM
PHYS_645df9a1917f,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Most of the time,Always,Always,Always,Always,Always,Most of the time,Always,D/A,06/16/23 09:01 AM
PHYS_14f9b9c484ab,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Always,Most of the time,Always,Most of the time,Always,Always,Always,Always,D/A,06/16/23 09:04 AM
PHYS_d405cd7aa8ea,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 09:05 AM
PHYS_b55c7f237e30,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 09:06 AM
PHYS_d4c23ee697dc,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Always,Always,Always,Always,D/A,06/16/23 09:07 AM
PHYS_2f693cd39f3a,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Most of the time,Always,Always,Most of the time,Always,Most of the time,Sometimes,Always,Most of the time,Most of the time,D/A,06/16/23 09:09 AM
PHYS_727b93c1b6a7,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Most of the time,Always,Always,Always,Always,Most of the time,Always,Always,Always,Most of the time,D/A,06/16/23 09:11 AM
PHYS_0c1628118176,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 09:13 AM
PHYS_cba2ea3a0d88,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 09:14 AM
PHYS_7d4639603244,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 09:16 AM
PHYS_bd9d261c765d,Hospital Staff,PHYS_21df5dcba7d7,PHYS_21601441c1b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 09:17 AM
PHYS_c1199ce2ddd8,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 11:56 PM
PHYS_747c833974d5,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Sometimes,Sometimes,Always,Most of the time,Never,Never,D/A,07/18/23 11:58 PM
PHYS_d7f2fcf5aab1,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/18/23 11:59 PM
PHYS_68bd26c55254,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/19/23 12:02 AM
PHYS_3046138e37d2,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,,,,,,,,,,,Didn&#x27;t have the chance to work with him.,07/19/23 12:04 AM
PHYS_dbfb1f920bb7,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/19/23 12:02 AM
PHYS_c095cef8c27f,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Always,Most of the time,Sometimes,D/A,07/19/23 12:07 AM
PHYS_1ebf0ed0a490,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,D/A,07/19/23 12:08 AM
PHYS_619b3b7381eb,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,,,,,Never,Never,,Most of the time,,,D/A,07/19/23 12:09 AM
PHYS_71323b62398a,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,,,,,,,,,,,D/A,07/19/23 12:10 AM
PHYS_5d72b8a63454,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/19/23 12:12 AM
PHYS_f1e37c991380,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/19/23 12:10 AM
PHYS_7f033bc1f792,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/19/23 12:11 AM
PHYS_08e98486b3ce,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Never,Never,Always,Never,Always,Always,Most of the time,Most of the time,Always,D/A,07/18/23 07:58 PM
PHYS_f86cd3aa057e,Hospital Staff,PHYS_98d1ff2a341d,PHYS_a773304273a7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/19/23 12:05 AM
PHYS_43cdc67ea26f,Faculty Self-Evaluation,PHYS_43cdc67ea26f,PHYS_2b5e5a46d44a,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/26/23 09:41 AM
PHYS_1b486a9e38a8,Faculty Self-Evaluation,PHYS_1b486a9e38a8,PHYS_1b486a9e38a8,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,07/26/23 04:28 PM
PHYS_8f940181e2b7,Faculty Self-Evaluation,PHYS_8f940181e2b7,PHYS_8f940181e2b7,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,D/A,06/16/23 07:16 PM
PHYS_86b3510033de,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Most of the time,Always,Always,Sometimes,Always,Always,,,,,D/A,07/28/23 12:19 PM
PHYS_6ba27db1e944,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,,,,,,,,,,,D/A,07/28/23 12:20 PM
PHYS_581bbef004e2,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Always,Always,Always,Most of the time,Always,Always,Always,,,,D/A,07/28/23 12:21 PM
PHYS_7e91f7e56fd6,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Sometimes,Most of the time,Always,Sometimes,Most of the time,Most of the time,Most of the time,,,,D/A,07/28/23 12:22 PM
PHYS_ac5b921afe90,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,,,,,,,,,,,D/A,07/28/23 12:23 PM
PHYS_a7715e5b65f0,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/28/23 12:23 PM
PHYS_5a42763cd787,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Doctor Ali Abu&ndash;Alfa should be a role model for all AUBMC doctors.,07/28/23 12:28 PM
PHYS_27f3b0864aab,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,,,,,,,,,,,D/A,07/28/23 12:28 PM
PHYS_437571541151,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,,,,,,,,,,,D/A,07/28/23 12:29 PM
PHYS_0c7fca4357ff,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Sometimes,Most of the time,Always,Sometimes,Always,Always,Always,Always,Always,Always,D/A,07/28/23 12:34 PM
PHYS_e175501ebe36,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Always,Always,Always,Always,Always,Always,Never,,,,D/A,07/28/23 12:35 PM
PHYS_63c6c95d0a19,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Sometimes,Always,Always,Sometimes,Most of the time,Always,,,,,D/A,07/28/23 12:36 PM
PHYS_e74ee551fa09,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,,,,,,,,,,,D/A,07/28/23 12:37 PM
PHYS_4358aa6d482d,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Most of the time,Most of the time,Always,Most of the time,Always,Always,Always,,,,D/A,07/28/23 12:37 PM
PHYS_173bbc0bcea0,Hospital Staff,PHYS_e63b4747d78f,PHYS_a77fcb17db8b,Hardly ever,Always,Always,Hardly ever,Always,Always,Always,,,,D/A,07/28/23 12:38 PM
PHYS_cb68dae93506,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:12 PM
PHYS_79ec7590afb8,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:13 PM
PHYS_b6b7b2f9ec57,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:13 PM
PHYS_37bbf38d2487,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:13 PM
PHYS_baf99bfa461c,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:14 PM
PHYS_ab15099660cd,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:14 PM
PHYS_b28e5dc1b6a6,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:14 PM
PHYS_b73bb0f57f0a,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:14 PM
PHYS_6a8465128a14,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:15 PM
PHYS_738254be9bf6,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:15 PM
PHYS_23630ec6bd44,Hospital Staff,PHYS_270e0b2dc0b4,PHYS_72498362e19f,,,,,,,,,,,D/A,07/24/23 02:15 PM
PHYS_b17c032f113b,Hospital Staff,PHYS_1cd40b15db0e,PHYS_ba4b45142efa,Always,,Always,Always,,Always,Always,Always,Always,Always,D/A,07/14/23 07:48 AM
PHYS_0e2a403e9a4c,Hospital Staff,PHYS_1cd40b15db0e,PHYS_ba4b45142efa,Always,,Always,Always,,Always,Always,Always,Always,Always,D/A,07/14/23 07:50 AM
PHYS_4ee2261d072c,Hospital Staff,PHYS_cf594e53abc4,PHYS_cd74ebd0fef6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/22/23 11:29 PM
PHYS_43cdc67ea26f,Hospital Staff,PHYS_9842835401ce,PHYS_cf9e30d6c985,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Always,D/A,07/10/2023 10:37
PHYS_85a5920c4590,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,No comment,07/17/23 01:34 PM
PHYS_b871429a7b4d,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,,,,,,,,,,,No comment,07/17/23 01:36 PM
PHYS_7e91f7e56fd6,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,No comemnt,07/17/23 01:40 PM
PHYS_d96d1fbcd51c,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,,,,,,,,,,,No comment,07/17/23 01:39 PM
PHYS_0c7fca4357ff,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,No comment,07/17/23 01:39 PM
PHYS_63c6c95d0a19,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,,,,,,,,,,,No comment,07/17/23 01:38 PM
PHYS_4358aa6d482d,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,No comment ,07/17/23 01:37 PM
PHYS_173bbc0bcea0,Medical Staff,PHYS_7b21778d41ee,PHYS_afd6e16e4d23,,,,,,,,,,,No comment,07/17/23 01:37 PM
PHYS_0c7fca4357ff,Faculty Self-Evaluation,PHYS_0c7fca4357ff,PHYS_0c7fca4357ff,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/25/23 04:54 PM
PHYS_134fc473142b,Faculty Self-Evaluation,PHYS_134fc473142b,PHYS_62338afc2af3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:51
PHYS_386184a463dd,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:07 PM
PHYS_275b50e0b410,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:09 PM
